0x0C3A62,Toy Aisles,Al's Toy Barn - Toy Aisles - Plane Box - Coin,Coinsanity,,"Laser, Spin, Stomp",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C3802,Checkout,Al's Toy Barn - Checkout - Floating Zurg Robot #1 - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C3C2A,Checkout,Al's Toy Barn - Checkout - Floating Zurg Robot #2 - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C3CC2,Race Hallway,Al's Toy Barn - Race Hallway - Floating Zurg Robot - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C40EA,Checkout,Al's Toy Barn - Checkout - Propeller Zurg Robot #1 - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C4052,Office,Al's Toy Barn - Outside Office - Propeller Zurg Robot - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C3DF2,Shipping,Al's Toy Barn - Shipping - Floating Zurg Robot #1 - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C3E8A,Shipping,Al's Toy Barn - Shipping - Floating Zurg Robot #2 - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C3D5A,Office,Al's Toy Barn - Office - Floating Zurg Robot - Coin,Coinsanity,,"Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,,,,,,,
0x0C7688,Toy Aisles,Al's Toy Barn - Toy Aisles - Last Aisle in Wall - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C7698,Toy Aisles,Al's Toy Barn - Toy Aisles - End of Aisles by Chick - Coin,Coinsanity,"Double Jump, Ledge Grab, Push",,,,,,,Hard,Double Jump,,,Rocket Boots,,
0x0C3F22,Toy Aisles,Al's Toy Barn - Ventilation Shaft - Floating Zurg Robot - Coin,Coinsanity,"Double Jump, Ledge Grab, Push","Laser, Spin",Any 1 of OR Movement & Gadgets,,Disc Launcher,,,Hard,Double Jump,"Laser, Spin",Any 1 of OR Movement & Gadgets,Rocket Boots,Disc Launcher,
0x0C7638,Toy Aisles,Al's Toy Barn - Toy Aisles - Bike Shelves #1 - Coin,Coinsanity,Pole Climb,"Ledge Grab, Double Jump",Any 1 of OR,,,,,,,,,,,
0x0C7648,Toy Aisles,Al's Toy Barn - Toy Aisles - Bike Shelves #2 - Coin,Coinsanity,Pole Climb,"Ledge Grab, Double Jump",Any 1 of OR,,,,,,,,,,,
0x0C7658,Toy Aisles,Al's Toy Barn - Toy Aisles - Bike Shelves #3 - Coin,Coinsanity,Pole Climb,"Ledge Grab, Double Jump",Any 1 of OR,,,,,,,,,,,
0x0C76C8,Office,Al's Toy Barn - Office - Chair - Coin,Coinsanity,,"Double Jump, Ledge Grab, Pole Climb",(Double Jump + Ledge Grab) OR Pole Climb,,,,,,,,,,,
0x0C76B8,Office,Al's Toy Barn - Office - Table #1 - Coin,Coinsanity,,"Double Jump, Ledge Grab, Pole Climb",(Double Jump + Ledge Grab) OR Pole Climb,,,,,,,,,,,
0x0C76A8,Office,Al's Toy Barn - Office - Table #2 - Coin,Coinsanity,,"Double Jump, Ledge Grab, Pole Climb",(Double Jump + Ledge Grab) OR Pole Climb,,,,,,,,,,,
0x0C3342,Office,Al's Toy Barn - Office - Drawer Lock #1 - Coin,Coinsanity,,"Double Jump, Ledge Grab, Pole Climb",,Disc Launcher,,Disc Launcher + ((Double Jump + Ledge Grab) OR Pole Climb),,,,,,,,
0x0C33DA,Office,Al's Toy Barn - Office - Drawer Lock #2 - Coin,Coinsanity,,"Double Jump, Ledge Grab, Pole Climb",,Disc Launcher,,Disc Launcher + ((Double Jump + Ledge Grab) OR Pole Climb),,,,,,,,
0x0C3472,Office,Al's Toy Barn - Office - Drawer Lock #3 - Coin,Coinsanity,,"Double Jump, Ledge Grab, Pole Climb",,Disc Launcher,,Disc Launcher + ((Double Jump + Ledge Grab) OR Pole Climb),,,,,,,,
0x0C76D8,Shipping,Al's Toy Barn - Shipping - Hover Boot Path #1 - Coin,Coinsanity,,,,Hover Boots,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C76E8,Shipping,Al's Toy Barn - Shipping - Hover Boot Path #2 - Coin,Coinsanity,,,,Hover Boots,,,,,,,,,,
0x0C76F8,Shipping,Al's Toy Barn - Shipping - Hover Boot Path #3 - Coin,Coinsanity,,,,Hover Boots,,,,,,,,,,
0x0C7708,Shipping,Al's Toy Barn - Shipping - Hover Boot Path #4 - Coin,Coinsanity,,,,Hover Boots,,,,,,,,,,
0x0C7718,Shipping,Al's Toy Barn - Shipping - Little Box on Big Box Tower - Coin,Coinsanity,Double Jump,,,Hover Boots,,,,,,,,,,
0x0C7768,Shipping,Al's Toy Barn - Shipping - Tall Stack near Battery - Coin,Coinsanity,Double Jump,,,Hover Boots,,,,,,,,,,
0x0C7778,Shipping,Al's Toy Barn - Shipping - Tallest Stack near Chick - Coin,Coinsanity,Double Jump,,,Hover Boots,,,,,,,,,,
0x0C7758,Shipping,Al's Toy Barn - Shipping - Middle Box - Coin,Coinsanity,,Double Jump,Any 1 of OR Movement & Gadgets,,Hover Boots,,,,,,,,,
0x0C7748,Shipping,Al's Toy Barn - Shipping - Floor Box near Rex - Coin,Coinsanity,,Double Jump,Any 1 of OR Movement & Gadgets,,Hover Boots,,,,,,,,,
0x0C7738,Shipping,Al's Toy Barn - Shipping - Box in Wall near Rex - Coin,Coinsanity,,"Ledge Grab, Double Jump",(Double Jump + Ledge Grab) OR Hover Boots,,Hover Boots,,,,,,,,,
0x0C7788,Shipping,Al's Toy Barn - Shipping - Boss Arena Entry - Coin,Coinsanity,,"Ledge Grab, Double Jump",(Double Jump + Ledge Grab) OR Hover Boots,,Hover Boots,,,,,,,,,
0x0C7798,Boss Arena,Al's Toy Barn - Boss Arena - Near Battery - Coin,Coinsanity,"Pole Climb, Ledge Grab",Double Jump,(Double Jump OR Hover Boots) + Pole Climb + Ledge Grab,,Hover Boots,,,,,,,,,
0x0C77A8,Boss Arena,Al's Toy Barn - Boss Arena - Near Door - Coin,Coinsanity,"Pole Climb, Ledge Grab",Double Jump,(Double Jump OR Hover Boots) + Pole Climb + Ledge Grab,,Hover Boots,,,,,,,,,
0x0C77B8,Boss Arena,Al's Toy Barn - Boss Arena - Corner Opposite Battery - Coin,Coinsanity,"Pole Climb, Ledge Grab",Double Jump,(Double Jump OR Hover Boots) + Pole Climb + Ledge Grab,,Hover Boots,,,,,,,,,
0x0C75F8,Race Hallway,Al's Toy Barn - Race Hallway - Above Merchandise #1 - Coin,Coinsanity,,"Double Jump, Ledge Grab",Any 1 of OR,,,,,,,,,,,
0x0C7608,Race Hallway,Al's Toy Barn - Race Hallway - Above Merchandise #2 - Coin,Coinsanity,,"Double Jump, Ledge Grab",Any 1 of OR,,,,,,,,,,,
0x0C7618,Race Hallway,Al's Toy Barn - Race Hallway - Above Merchandise #3 - Coin,Coinsanity,,"Double Jump, Ledge Grab",Any 1 of OR,,,,,,,,,,,
0x0C75D8,Race Hallway,Al's Toy Barn - Race Hallway - Shopping Cart - Coin,Coinsanity,,"Double Jump, Ledge Grab",Any 1 of OR,,,,,,,,,,,
0x0C75C8,Race Hallway,Al's Toy Barn - Race Hallway - 1st Buzz Shelf - Coin,Coinsanity,,"Double Jump, Ledge Grab",Any 1 of OR,,,,,,,,,,,
0x0C75B8,Race Hallway,Al's Toy Barn - Race Hallway - 2nd Buzz Shelf - Coin,Coinsanity,"Pole Vault, Double Jump",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7478,Checkout,Al's Toy Barn - Checkout - Box Step - Coin,Coinsanity,Double Jump,,,,,,,,,,,,,
0x0C7488,Checkout,Al's Toy Barn - Checkout - 1st Counter #1 - Coin,Coinsanity,Double Jump,,,,,,,,,,,,,
0x0C7498,Checkout,Al's Toy Barn - Checkout - 1st Counter #2 - Coin,Coinsanity,Double Jump,,,,,,,,,,,,,
0x0C74A8,Checkout,Al's Toy Barn - Checkout - 1st Counter #3 - Coin,Coinsanity,Double Jump,,,,,,,,,,,,,
0x0C74B8,Checkout,Al's Toy Barn - Checkout - 1st Counter #4 - Coin,Coinsanity,Double Jump,,,,,,,,,,,,,
0x0C74C8,Checkout,Al's Toy Barn - Checkout - 1st Cash Register - Coin,Coinsanity,Double Jump,,,,,,,,,,,,,
0x0C74D8,Checkout,Al's Toy Barn - Checkout - 2nd Cash Register - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding, Pole Vault",,,,,,,"Easy, Hard","Double Jump, Ledge Grab",,"Easy= Double Jump + Ledge Grab
Hard=Double Jump",,,
0x0C74E8,Checkout,Al's Toy Barn - Checkout - 3rd Cash Register - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding, Pole Vault",,,,,,,"Easy, Hard","Double Jump, Ledge Grab",,"Easy= Double Jump + Ledge Grab
Hard=Double Jump",,,
0x0C3FBA,Checkout,Al's Toy Barn - Checkout - Propeller Zurg Robot #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding, Pole Vault","Laser, Spin",Any 1 of OR,,,,,"Easy, Hard","Double Jump, Ledge Grab",,"Easy= Double Jump + Ledge Grab
Hard=Double Jump",,,
0x0C74F8,Checkout,Al's Toy Barn - Checkout - 4th Cash Register - Coin,Coinsanity,"Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Double Jump + Rocket Boots) OR (Double Jump + Ledge Grab + Pole Vault + Rope Sliding),,"Easy, Hard","Double Jump, Ledge Grab",,"Easy= Double Jump + Ledge Grab
Hard=Double Jump",,,
0x0C7508,Checkout,Al's Toy Barn - Checkout - Shopping Cart - Coin,Coinsanity,"Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Double Jump + Rocket Boots) OR (Double Jump + Ledge Grab + Pole Vault + Rope Sliding),,"Easy, Hard","Double Jump, Ledge Grab",,"Easy= Double Jump + Ledge Grab
Hard=Double Jump",,,
0x0C7518,Checkout,Al's Toy Barn - Checkout - SE Gumball Machines #1 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
0x0C7528,Checkout,Al's Toy Barn - Checkout - SE Gumball Machines #2 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
0x0C7538,Checkout,Al's Toy Barn - Checkout - SE Gumball Machines #3 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
0x0C7548,Checkout,Al's Toy Barn - Checkout - Hay Bale Ride #1 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots + Pole Vault) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7558,Checkout,Al's Toy Barn - Checkout - Hay Bale Ride #2 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots + Pole Vault) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7568,Checkout,Al's Toy Barn - Checkout - Hay Bale Ride #3 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots + Pole Vault) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7578,Checkout,Al's Toy Barn - Checkout - Hay Bale Ride #4 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots + Pole Vault) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7588,Checkout,Al's Toy Barn - Checkout - Hay Bale Ride #5 - Coin,Coinsanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Stomp + Double Jump + Rocket Boots + Pole Vault) OR (Double Jump + Pole Vault + Rope Sliding) OR (Ledge Grab + Pole Vault + Rope Sliding),,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7598,Checkout,Al's Toy Barn - Checkout - SW Gumball Machines #1 - Coin,Coinsanity,"Double Jump, Stomp, Pole Vault",,,Rocket Boots,,,,Easy,"Double Jump, Ledge Grab, Stomp",,,Rocket Boots,,Double Jump + Rocket Boots OR Double Jump + Ledge Grab + Stomp
0x0C75A8,Checkout,Al's Toy Barn - Checkout - SW Gumball Machines #2 - Coin,Coinsanity,"Double Jump, Stomp, Pole Vault",,,Rocket Boots,,,,Easy,"Double Jump, Ledge Grab",,,Rocket Boots,,Double Jump + Rocket Boots OR Double Jump + Ledge Grab
0x0C7728,Shipping,Al's Toy Barn - Shipping - Under Box Lifts - Coin,Coinsanity,,"Ledge Grab, Double Jump",(Double Jump + Ledge Grab) OR Hover Boots,,Hover Boots,,,,,,,,,
,,Hamm's 50 Coins Token - Al's Toy Barn,Base AP,,"Double Jump, Ledge Grab, Pole Climb",Double Jump + Ledge Grab OR Pole Climb,,,Use The Coinsanity Logic to see if it's possible to get 50 coins if Coinsanity is turned off,50 Coins,,,,,,,
,,Missing Toys Token - Al's Toy Barn,Base AP,,,,,,,5 Missing Toys,,,,,,,
,,Race Token - Al's Toy Barn,Base AP,"Pole Vault, Rope Sliding, Double Jump",,,,,,,Hard,Double Jump,,,Rocket Boots,,Double Jump + Rocket Boots
,,Hidden Token - Al's Toy Barn,Base AP,"Double Jump, Ledge Grab",,,Disc Launcher,,,,,,,,,,
,,Boss Token - Al's Toy Barn,Base AP,"Double Jump, Pole Climb, Ledge Grab","Laser, Spin, Stomp, Ledge Grab",,,"Disc Launcher, Hover Boots","(Laser, Spin, Stomp OR Disc Launcher) + (Double Jump OR Hover Boots) + Pole Climb + Ledge Grab",,Easy,"Double Jump, Ledge Grab","Laser, Spin, Stomp",,,Disc Launcher,"(Laser, Spin, Stomp OR Disc Launcher) + ((Double Jump + Ledge Grab) OR Hover Boots)"
,,Chick (Complete Race) - Al's Toy Barn,Base AP,"Pole Vault, Rope Sliding, Double Jump",,,,,,,Hard,Double Jump,,,Rocket Boots,,Double Jump + Rocket Boots
,,Chick (Gumball Machines) - Al's Toy Barn,Base AP,"Double Jump, Stomp, Pole Vault",,,Rocket Boots,,,,Easy,"Double Jump, Ledge Grab, Stomp",,,Rocket Boots,,Double Jump + Rocket Boots OR Double Jump + Ledge Grab + Stomp
,,Chick (Shipping Boxes) - Al's Toy Barn,Base AP,Double Jump,,,Hover Boots,,,,,,,,,,
,,Chick (Near Basketballs) - Al's Toy Barn,Base AP,Pole Climb,"Ledge Grab, Double Jump",Any 1 of OR,,,,,,,,,,,
,,Chick (End of Long Aisle) - Al's Toy Barn,Base AP,"Push, Double Jump, Ledge Grab",,,,,,,Hard,Double Jump,,,Rocket Boots,,
,,Missing Arm,Base AP,"Double Jump, Rope Sliding, Pole Vault",,,,Rocket Boots,(Double Jump + Rocket Boots) OR (Double Jump + Ledge Grab + Pole Vault + Rope Sliding),,"Easy, Hard","Double Jump, Ledge Grab",,"Easy= Double Jump + Ledge Grab
Hard=Double Jump",Rocket Boots,,"Easy= (Double Jump + Ledge Grab) OR (Double Jump + Rocket Boots) OR (Double Jump + Pole Vault + Rope Sliding)
Hard=Double Jump"
,,Give Potato Head His Arm,Base AP,Double Jump,,,,,,Missing Arm,,,,,,,
,,Life (Tennis Ball Isle) - Al's Toy Barn,Lifesanity,,,No requirements,,,,,,,,,,,
,,Green Laser - Al's Toy Barn,Green Laser Sanity,,,No requirements,,,,,,,,,,,
,,Battery (Gumball Machine) - Al's Toy Barn,Batterysanity,"Stomp, Double Jump, Rope Sliding, Pole Vault",,,Rocket Boots,,Stomp + Double Jump + Rocket Boots OR Double Jump + Ledge Grab + Pole Vault + Rope Sliding,,Easy,"Double Jump, Pole Vault, Ledge Grab","Stomp, Rope Sliding",Any 1 of OR,,,
,,Battery (Ventilation Shaft) - Al's Toy Barn,Batterysanity,"Push, Double Jump, Ledge Grab",,,,,,,Hard,Double Jump,,,Rocket Boots,,
,,Battery (Between Bicycles) - Al's Toy Barn,Batterysanity,Pole Climb,"Ledge Grab, Double Jump",Any 1 of OR,,,,,,,,,,,
,,Battery (Cardboard Boxes) - Al's Toy Barn,Batterysanity,Double Jump,Ledge Grab,Any 1 of OR Movement & Gadgets,,Hover Boots,,,,,,,,,
,,Battery (Boss Arena) - Al's Toy Barn,Batterysanity,"Pole Climb, Ledge Grab",Double Jump,(Double Jump OR Hover Boots) + Pole Climb + Ledge Grab,,Hover Boots,,,Easy,,"Double Jump, Ledge Grab",,,Hover Boots,(Double Jump + Ledge Grab) OR Hover Boots
,,Talk to Rex - Al's Toy Barn,Rexsanity,,"Ledge Grab, Double Jump",(Double Jump + Ledge Grab) OR Hover Boots,,Hover Boots,,,,,,,,,
,,Al's Toy Barn - Hint Block (Hay Bale Ride),Hint Block Sanity,,,No requirements,,,,,,,,,,,
