0x0C40EA,Race Aisle,Al's Space Land - Race Aisle - Zurg Car #2 - Coin,Coinsanity,,"Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C4182,Race Aisle,Al's Space Land - Race Aisle - Zurg Car #3 - Coin,Coinsanity,,"Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C43E2,Race Aisle,Al's Space Land - Race Aisle - Zurg Car #4 - Coin,Coinsanity,,"Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C39CA,Zurg Aisle,Al's Space Land - Zurg Aisle - Bouncing Zurg Robot #1 - Coin,Coinsanity,,"Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C35A2,Central Room,Al's Space Land - Central Room - Zurg Soldier - Coin,Coinsanity,,"Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C3A62,Zurg Aisle,Al's Space Land - Zurg Aisle - Zurg Soldier - Coin,Coinsanity,,"Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C42B2,Race Aisle,Al's Space Land - Race Aisle - Zurg Soldier #1 - Coin,Coinsanity,,"Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C434A,Race Aisle,Al's Space Land - Race Aisle - Zurg Soldier #2 - Coin,Coinsanity,,"Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C421A,Race Aisle,Al's Space Land - Race Aisle - Zurg Soldier #3 - Coin,Coinsanity,,"Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C7478,Central Room,Al's Space Land - Central Room - Boxes to Mobile - Coin,Coinsanity,"Push, Ledge Grab, Double Jump",,,,,,,Easy,Double Jump,,,,,
0x0C7488,Central Room,Al's Space Land - Central Room - Mobile #1 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump",,,,,,,Easy,Double Jump,,,,,
0x0C7498,Central Room,Al's Space Land - Central Room - Mobile #2 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C74A8,Central Room,Al's Space Land - Central Room - Mobile #3 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C74B8,Central Room,Al's Space Land - Central Room - Mobile #4 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C74C8,Central Room,Al's Space Land - Central Room - Mobile #5 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C74D8,Central Room,Al's Space Land - Central Room - Mobile #6 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C74E8,Central Room,Al's Space Land - Central Room - Mobile #7 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C74F8,Central Room,Al's Space Land - Central Room - Mobile #8 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C7788,Central Room,Al's Space Land - Central Room - Boxes to Boss #1 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C7798,Central Room,Al's Space Land - Central Room - Boxes to Boss #2 - Coin,Coinsanity,"Push, Ledge Grab, Double Jump, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
0x0C76D8,Arcade,Al's Space Land - Arcade - Stool by 1st Cabinet - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C36D2,Arcade,Al's Space Land - Arcade - Bouncing Zurg Robot #1 - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C3802,Arcade,Al's Space Land - Arcade - Floating Zurg Robot - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin",Any 1 of OR,,,,,,,,,,,
0x0C76E8,Arcade,Al's Space Land - Arcade - 1st Cabinet - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C76F8,Arcade,Al's Space Land - Arcade - 2nd Cabinet - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C7708,Arcade,Al's Space Land - Arcade - 3rd Cabinet - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C389A,Arcade,Al's Space Land - Arcade - Bouncing Zurg Robot #2 - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C376A,Arcade,Al's Space Land - Arcade - Propeller Zurg Robot #1 - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin",Any 1 of OR,,,,,,,,,,,
0x0C7718,Arcade,Al's Space Land - Arcade - 4th Cabinet - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C7738,Arcade,Al's Space Land - Arcade - Top of Claw Machine - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C7748,Arcade,Al's Space Land - Arcade - Ball Pit Pole - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C3932,Arcade,Al's Space Land - Arcade - Propeller Zurg Robot #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb","Laser, Spin",Any 1 of OR,,,,,Easy,"Double Jump, Ledge Grab","Laser, Spin",Any 1 of OR,,,
0x0C77E8,Arcade,Al's Space Land - Arcade - Ball Pit Open Corner #1 - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C77F8,Arcade,Al's Space Land - Arcade - Ball Pit Open Corner #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7778,Arcade,Al's Space Land - Arcade - Ball Pit Hidden Corner #1 - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7768,Arcade,Al's Space Land - Arcade - Ball Pit Hidden Corner #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7758,Arcade,Al's Space Land - Arcade - Ball Pit Hidden Corner #3 - Coin,Coinsanity,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
0x0C7518,Race Aisle,Al's Space Land - Race Aisle - Stacked Box at Entry - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,Easy,Double Jump,,,,,
0x0C447A,Race Aisle,Al's Space Land - Race Aisle - Bouncing Zurg Robot - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,,,Easy,Double Jump,,,,,
0x0C7528,Race Aisle,Al's Space Land - Race Aisle - 1st Blue Shelf - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,Easy,Double Jump,,,,,
0x0C4512,Race Aisle,Al's Space Land - Race Aisle - Propeller Zurg Robot #1 - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin",Any 1 of OR,,,,,Easy,Double Jump,,,,,
0x0C7538,Race Aisle,Al's Space Land - Race Aisle - 2nd Blue Shelf - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,Easy,Double Jump,,,,,
0x0C4642,Race Aisle,Al's Space Land - Race Aisle - Propeller Zurg Robot #2 - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin",Any 1 of OR,,,,,Easy,Double Jump,,,,,
0x0C7548,Race Aisle,Al's Space Land - Race Aisle - Boxed Alien - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C45AA,Race Aisle,Al's Space Land - Race Aisle - Propeller Zurg Robot #3 - Coin,Coinsanity,"Double Jump, Ledge Grab","Laser, Spin",Any 1 of OR,,,,,,,,,,,
0x0C7558,Race Aisle,Al's Space Land - Race Aisle - 3rd Blue Shelf - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C7568,Race Aisle,Al's Space Land - Race Aisle - 1st Rope - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C7578,Race Aisle,Al's Space Land - Race Aisle - 2nd Rope #1 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C7588,Race Aisle,Al's Space Land - Race Aisle - 2nd Rope #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C7598,Race Aisle,Al's Space Land - Race Aisle - 3rd Rope - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C75A8,Race Aisle,Al's Space Land - Race Aisle - 4th Rope #1 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C75B8,Race Aisle,Al's Space Land - Race Aisle - 4th Rope #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C75C8,Race Aisle,Al's Space Land - Race Aisle - 5th Rope - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C75D8,Race Aisle,Al's Space Land - Race Aisle - 6th Rope #1 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C75E8,Race Aisle,Al's Space Land - Race Aisle - 6th Rope #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C75F8,Race Aisle,Al's Space Land - Race Aisle - 7th Rope #1 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C7608,Race Aisle,Al's Space Land - Race Aisle - 7th Rope #2 - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C77D8,Race Aisle,Al's Space Land - Race Aisle - Shelf at End of Race - Coin,Coinsanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
0x0C7628,Zurg Aisle,Al's Space Land - Zurg Aisle - Stacked Box at Entry - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,Easy,Double Jump,,,,,
0x0C7638,Zurg Aisle,Al's Space Land - Zurg Aisle - Jump to Pole Vault - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,Easy,Double Jump,,,,,
0x0C3AFA,Zurg Aisle,Al's Space Land - Zurg Aisle - Propeller Zurg Robot - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C7648,Zurg Aisle,Al's Space Land - Zurg Aisle - High Blue Shelf around Corner - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C7658,Zurg Aisle,Al's Space Land - Zurg Aisle - Red Zurg Shelf - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C3B92,Zurg Aisle,Al's Space Land - Zurg Aisle - Bouncing Zurg Robot #2 - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C3C2A,Zurg Aisle,Al's Space Land - Zurg Aisle - Bouncing Zurg Robot #3 - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C77A8,Zurg Aisle,Al's Space Land - Zurg Aisle - 1st Standalone Box - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C77B8,Zurg Aisle,Al's Space Land - Zurg Aisle - 2nd Standalone Box - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C77C8,Zurg Aisle,Al's Space Land - Zurg Aisle - 3rd Standalone Box - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C7668,Zurg Aisle,Al's Space Land - Zurg Aisle - 1st Box Step to Rope - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C7678,Zurg Aisle,Al's Space Land - Zurg Aisle - 2nd Box Step to Rope - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault",,,,,
0x0C7688,Zurg Aisle,Al's Space Land - Zurg Aisle - 3rd Box Step to Rope - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,,,,,,,
0x0C7698,Zurg Aisle,Al's Space Land - Zurg Aisle - Blue Shelf before Rope - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,,,,,,,
0x0C76A8,Zurg Aisle,Al's Space Land - Zurg Aisle - 1st Rope Slide - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab",,,,,,,,,,,,,
0x0C76B8,Zurg Aisle,Al's Space Land - Zurg Aisle - 2nd Rope Slide - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab, Rope Sliding",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
0x0C3D5A,Zurg Aisle,Al's Space Land - Zurg Aisle - Floating Zurg Robot #1 - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab, Rope Sliding","Laser, Spin",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin",Any 1 of OR,,,
0x0C3DF2,Zurg Aisle,Al's Space Land - Zurg Aisle - Floating Zurg Robot #2 - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab, Rope Sliding","Laser, Spin",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin",Any 1 of OR,,,
0x0C3CC2,Zurg Aisle,Al's Space Land - Zurg Aisle - Zurg Car - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab, Rope Sliding","Laser, Spin, Stomp",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,
0x0C76C8,Zurg Aisle,Al's Space Land - Zurg Aisle - Between Walls of Boxes - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab, Rope Sliding",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
0x0C3E8A,Zurg Aisle,Al's Space Land - Zurg Aisle - Floating Zurg Robot #3 - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab, Rope Sliding","Laser, Spin",Any 1 of OR,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin",Any 1 of OR,,,
0x0C3F22,Zurg Aisle,Al's Space Land - Zurg Aisle - Bouncing Zurg Robot #4 - Coin,Coinsanity,"Double Jump, Pole Vault, Ledge Grab","Laser, Spin, Stomp",Any 1 of OR,,,,,,,,,,,
0x0C7728,Arcade,Al's Space Land - Arcade - Stool by Claw Machine - Coin,Coinsanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
,,Hamm's 50 Coins Token - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Pole Vault, Rope Sliding",,Use The Coinsanity Logic to see if it's possible to get 50 coins if Coinsanity is turned off,,,,50 Coins,Easy,"Double Jump, Pole Vault, Ledge Grab",,Still Needs 50 Coins,,,
,,Missing Toys Token - Al's Space Land,Base AP,,,,,,,5 Missing Toys,,,,,,,
,,Race Token - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
,,Hidden Token - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Stomp",,,,,,,,,,,,,
,,Boss Token - Al's Space Land,Base AP,"Push, Double Jump, Ledge Grab, Pole Climb","Laser, Spin, Stomp",Any 1 of OR,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb","Laser, Spin, Stomp",Any 1 of OR,,,
,,Alien (Ballpit) - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab",,,,,
,,Alien (Planet Mobile) - Al's Space Land,Base AP,"Push, Double Jump, Ledge Grab, Pole Climb",,,,,,,,,,,,,
,,Alien (End of Race) - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
,,Alien (Middle of Zurg Aisle) - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Pole Vault, Rope Sliding",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
,,Alien (End of Zurg Aisle) - Al's Space Land,Base AP,"Double Jump, Ledge Grab, Pole Vault, Rope Sliding",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
,,Life (Planet Mobile) - Al's Space Land,Lifesanity,"Push, Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
,,Green Laser - Al's Space Land,Green Laser Sanity,,,No requirements,,,,,,,,,,,
,,Battery (Boss Arena) - Al's Space Land,Batterysanity,"Push, Double Jump, Ledge Grab, Pole Climb",,,,,,,Easy,"Double Jump, Ledge Grab, Pole Climb",,,,,
,,Battery (Arcade Cabinet) - Al's Space Land,Batterysanity,"Double Jump, Ledge Grab",,,,,,,,,,,,,
,,Battery (Blue Shelves) - Al's Space Land,Batterysanity,"Double Jump, Ledge Grab, Pole Vault",,,,,,,,,,,,,
,,Battery (Red Shelf) - Al's Space Land,Batterysanity,"Double Jump, Ledge Grab, Pole Vault, Rope Sliding",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
,,Battery (Race Blue Shelf) - Al's Space Land,Batterysanity,"Double Jump, Ledge Grab, Rope Sliding",,,,,,,,,,,,,
,,Talk to Rex - Al's Space Land,Rexsanity,,,No requirements,,,,,,,,,,,
