0x0C74B8,Electrical Room,Elevator Hop - Electrical Room - Next to Hamm - Coin,Coinsanity,"Pole Vault, Double Jump, Ledge Grab",,,,,,,,,,,,,
0x0C74D8,Electrical Room,Elevator Hop - Electrical Room - End of Red Wire - Coin,Coinsanity,"Pole Vault, Double Jump, Rope Sliding, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
0x0C7508,Vents,Elevator Hop - Vents - After 1st Climb #1 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C35A2,Vents,Elevator Hop - Vents - Floating Zurg Robot #1 - Coin,Coinsanity,Visor,"Spin, Laser",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C363A,Vents,Elevator Hop - Vents - Snake #1 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C3472,Vents,Elevator Hop - Vents - Snake #2 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C36D2,Vents,Elevator Hop - Vents - Snake #3 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C7518,Vents,Elevator Hop - Vents - After 1st Climb #2 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7528,Vents,Elevator Hop - Vents - During 2nd Climb - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C3802,Vents,Elevator Hop - Vents - Snake #4 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C376A,Vents,Elevator Hop - Vents - Snake #5 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C389A,Vents,Elevator Hop - Vents - Snake #6 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C3932,Vents,Elevator Hop - Vents - Floating Zurg Robot #2 - Coin,Coinsanity,Visor,"Spin, Laser",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C7538,Vents,Elevator Hop - Vents - Next to Rex - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7548,Vents,Elevator Hop - Vents - Before 3rd Climb - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7558,Vents,Elevator Hop - Vents - During 3rd Climb - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7568,Vents,Elevator Hop - Vents - After 3rd Climb #1 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C39CA,Vents,Elevator Hop - Vents - Floating Zurg Robot #3 - Coin,Coinsanity,Visor,"Spin, Laser",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C7578,Vents,Elevator Hop - Vents - After 3rd Climb #2 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C3A62,Vents,Elevator Hop - Vents - Zurg Soldier #1 - Coin,Coinsanity,Visor,"Stomp, Spin",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C3AFA,Vents,Elevator Hop - Vents - Snake #7 - Coin,Coinsanity,Visor,"Laser, Spin, Stomp",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C7588,Vents,Elevator Hop - Vents - After 3rd Climb #3 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7598,Vents,Elevator Hop - Vents - Before 4th Climb - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C3B92,Vents,Elevator Hop - Vents - Zurg Soldier #2 - Coin,Coinsanity,Visor,"Stomp, Spin",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C75A8,Vents,Elevator Hop - Vents - During 4th Climb #1 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C75B8,Vents,Elevator Hop - Vents - During 4th Climb #2 - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7608,Vents,Elevator Hop - Vents - After 4th Climb - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7658,Control Room,Elevator Hop - Control Room - Next to Fan Switch - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7648,Control Room,Elevator Hop - Control Room - Stool Foot - Coin,Coinsanity,Visor,,,Grappling Hook,,,,,,,,,,
0x0C7638,Control Room,Elevator Hop - Control Room - Stool Seat - Coin,Coinsanity,"Visor, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7618,Control Room,Elevator Hop - Control Room - Desk - Coin,Coinsanity,"Visor, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7628,Control Room,Elevator Hop - Control Room - On Control System - Coin,Coinsanity,"Visor, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7668,Shaft Mid Floor,Elevator Hop - Shaft Mid Floor - Lowest S Wall - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7678,Shaft Mid Floor,Elevator Hop - Shaft Mid Floor - S Wall opposite Control Room - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C76B8,Shaft Mid Floor,Elevator Hop - Shaft Mid Floor - W Platform Near Control Room - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C76A8,Shaft Mid Floor,Elevator Hop - Shaft Mid Floor - S Wall above Race Exits #1 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7698,Shaft Mid Floor,Elevator Hop - Shaft Mid Floor - S Wall above Race Exits #2 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7718,Shaft Top Floor,Elevator Hop - Shaft Top Floor - Lower Pole - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C76D8,Shaft Top Floor,Elevator Hop - Shaft Top Floor - Higher Pole #1 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C76C8,Shaft Top Floor,Elevator Hop - Shaft Top Floor - Higher Pole #2 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7708,Shaft Top Floor,Elevator Hop - Shaft Top Floor - Next to Race Mouse - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C76E8,Shaft Top Floor,Elevator Hop - Shaft Top Floor - Next to Fan Switch - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C76F8,Shaft Top Floor,Elevator Hop - Shaft Top Floor - Boss Entryway - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C3374,Boss Arena,Elevator Hop - Boss Arena - Spider Gunro - Coin,Coinsanity,"Visor, Double Jump, Stomp","Laser, Spin",Any 1 of OR,Grappling Hook,,,,,,,,,,
0x0C7728,Shaft Top Floor,Elevator Hop - Token Race - Main Path #1 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7738,Shaft Top Floor,Elevator Hop - Token Race - Main Path #2 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7688,Shaft Top Floor,Elevator Hop - Token Race - 2nd Exit - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7748,Shaft Top Floor,Elevator Hop - Token Race - Main Path #3 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7758,Shaft Top Floor,Elevator Hop - Token Race - Main Path #4 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7768,Shaft Top Floor,Elevator Hop - Token Race - Main Path #5 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C7778,Shaft Top Floor,Elevator Hop - Token Race - Main Path #6 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C75F8,Shaft Top Floor,Elevator Hop - Token Race - 3rd Exit #1 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C75E8,Shaft Top Floor,Elevator Hop - Token Race - 3rd Exit #2 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C75D8,Shaft Top Floor,Elevator Hop - Token Race - Main Path #7 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
0x0C75C8,Shaft Top Floor,Elevator Hop - Token Race - Main Path #8 - Coin,Coinsanity,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
,,Hamm's 50 Coins Token - Elevator Hop,Base AP,"Double Jump, Pole Vault, Ledge Grab",,Use The Coinsanity Logic to see if it's possible to get 50 coins if Coinsanity is turned off,,,,50 Coins,,,,,,,
,,Missing Toys Token - Elevator Hop,Base AP,Visor,,,Grappling Hook,,,5 Missing Toys,,,,,,,
,,Race Token - Elevator Hop,Base AP,"Visor, Double Jump, Stomp",,,Grappling Hook,,,,,,,,,,
,,Hidden Token - Elevator Hop,Base AP,"Visor, Double Jump, Stomp",,,Grappling Hook,,,,,,,,,,
,,Boss Token - Elevator Hop,Base AP,"Visor, Double Jump, Stomp","Laser, Spin",Any 1 of OR,Grappling Hook,,,,,,,,,,
,,Mouse (Electrical Room) - Elevator Hop,Base AP,"Pole Vault, Double Jump, Rope Sliding, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
,,Mouse (Next to Rex) - Elevator Hop,Base AP,Visor,,,Grappling Hook,,,,,,,,,,
,,Mouse (Control Room) - Elevator Hop,Base AP,"Visor, Double Jump",,,Grappling Hook,,,,,,,,,,
,,Mouse (Side of Elevator Shaft) - Elevator Hop,Base AP,"Visor, Stomp, Double Jump",,,Grappling Hook,,,,,,,,,,
,,Mouse (Top of Elevator) - Elevator Hop,Base AP,"Visor, Double Jump, Stomp",,,Grappling Hook,,,,,,,,,,
,,Missing Foot,Base AP,"Pole Vault, Double Jump, Rope Sliding, Ledge Grab",,,,,,,Easy,"Double Jump, Pole Vault, Ledge Grab",,,,,
,,Give Potato Head His Foot,Base AP,,,,,,,Missing Foot,,,,,,,
,,Green Laser - Elevator Hop,Green Laser Sanity,Visor,,,Grappling Hook,,,,,,,,,,
,,Talk to Rex - Elevator Hop,Rexsanity,Visor,,,Grappling Hook,,,,,,,,,,
,,Elevator Hop - Hint Block (East Shortcut Fan),Hint Block Sanity,,,No requirements,,,,,,,,,,,
,,Elevator Hop - Hint Block (West Shortcut Fan),Hint Block Sanity,,,No requirements,,,,,,,,,,,
,,Elevator Hop - Hint Block (Control Room),Hint Block Sanity,"Visor, Double Jump",,,Grappling Hook,,,,,,,,,,
